Id,SalePrice
2211,11.563805
2212,11.644265
2213,11.611272
2214,11.799586
2215,11.487769
2216,11.796462
2217,11.215632
2218,11.270092
2219,11.168144
2220,11.221968
2221,12.697973
2222,12.495765
2223,12.4861765
2224,12.283117
2225,11.699152
2226,12.155402
2227,12.244498
2228,12.474459
2229,12.433739
2230,11.99337
2231,12.276524
2232,12.198851
2233,12.046481
2234,12.399064
2235,12.306685
2236,12.579341
2237,12.782627
2238,12.175341
2239,11.623613
2240,11.989252
2241,11.966709
2242,11.767464
2243,11.754894
2244,11.548948
2245,11.4733
2246,11.937628
2247,11.538256
2248,11.784124
2249,11.694068
2250,11.798937
2251,11.6011095
2252,11.980116
2253,11.936897
2254,12.100935
2255,12.18154
2256,12.113406
2257,12.280402
2258,11.989777
2259,12.116155
2260,11.984304
2261,12.091358
2262,12.185325
2263,12.762369
2264,12.903384
2265,11.955872
2266,12.576631
2267,12.774254
2268,12.968798
2269,11.894563
2270,12.085942
2271,12.310521
2272,12.153434
2273,12.082854
2274,12.128558
2275,11.999746
2276,12.193123
2277,12.172799
2278,11.89929
2279,11.651584
2280,11.70136
2281,12.084947
2282,12.163156
2283,11.487899
2284,11.595156
2285,11.877244
2286,11.714618
2287,12.752579
2288,12.5097
2289,12.9134445
2290,13.035479
2291,12.662638
2292,12.96311
2293,12.989769
2294,12.942068
2295,12.946496
2296,12.582592
2297,12.670509
2298,12.691521
2299,12.860215
2300,12.727338
2301,12.543165
2302,12.497673
2303,12.453466
2304,12.366993
2305,12.133019
2306,12.129275
2307,12.172783
2308,12.291706
2309,12.566559
2310,12.277072
2311,12.161712
2312,11.99257
2313,12.077031
2314,11.997183
2315,12.0678215
2316,12.185331
2317,12.149289
2318,12.115853
2319,12.132586
2320,12.134336
2321,12.362629
2322,12.027929
2323,12.103836
2324,11.991707
2325,12.300267
2326,12.006174
2327,12.281693
2328,12.33677
2329,12.131322
2330,12.096286
2331,12.82433
2332,12.819258
2333,12.710988
2334,12.502191
2335,12.503817
2336,12.740525
2337,12.257881
2338,12.632685
2339,12.212783
2340,12.906659
2341,12.258591
2342,12.3996525
2343,12.337296
2344,12.300401
2345,12.310056
2346,12.286355
2347,12.189487
2348,12.424873
2349,12.122299
2350,12.553361
2351,12.517171
2352,12.508617
2353,12.417111
2354,11.784999
2355,11.840046
2356,11.983753
2357,12.185911
2358,12.19041
2359,11.863462
2360,11.677771
2361,11.870449
2362,12.511195
2363,11.84367
2364,11.9263935
2365,12.348013
2366,12.193284
2367,12.3192005
2368,12.333943
2369,12.235828
2370,12.02759
2371,12.04137
2372,12.202954
2373,12.543886
2374,12.6538725
2375,12.450542
2376,12.55629
2377,12.720236
2378,11.863598
2379,12.268242
2380,11.901205
2381,11.99522
2382,12.354196
2383,12.245374
2384,12.427628
2385,11.987864
2386,11.802825
2387,11.821196
2388,11.516728
2389,11.7052145
2390,11.930483
2391,11.867469
2392,11.705436
2393,12.040572
2394,11.776918
2395,12.309797
2396,11.892848
2397,12.237045
2398,11.753173
2399,11.168935
2400,11.040056
2401,11.6703415
2402,11.902243
2403,11.887049
2404,11.923961
2405,12.031395
2406,11.842098
2407,11.73667
2408,11.866305
2409,11.706405
2410,11.992326
2411,11.667904
2412,11.953315
2413,11.772899
2414,11.890017
2415,11.746084
2416,11.730511
2417,11.78611
2418,11.767171
2419,11.870781
2420,11.693988
2421,11.878616
2422,11.628929
2423,11.67356
2424,11.996782
2425,11.986187
2426,11.802705
2427,11.810726
2428,12.113079
2429,11.613609
2430,11.815129
2431,11.554251
2432,11.904298
2433,11.8919525
2434,11.850252
2435,11.920813
2436,11.560636
2437,11.590355
2438,11.708131
2439,11.542969
2440,11.715236
2441,11.458769
2442,11.38304
2443,11.729319
2444,11.829912
2445,11.421349
2446,11.848661
2447,12.088273
2448,11.70798
2449,11.667529
2450,11.894936
2451,11.814498
2452,12.229749
2453,11.373425
2454,11.704869
2455,11.721495
2456,11.828972
2457,11.788692
2458,11.772962
2459,11.6615505
2460,11.781501
2461,11.728876
2462,11.81915
2463,11.722756
2464,12.043136
2465,11.845069
2466,11.640324
2467,11.796643
2468,11.361035
2469,11.25189
2470,12.020396
2471,12.243929
2472,11.990821
2473,11.639827
2474,11.308843
2475,12.335526
2476,11.704076
2477,11.722588
2478,11.901393
2479,11.531811
2480,11.857789
2481,11.719197
2482,11.788294
2483,11.574149
2484,11.744215
2485,11.810413
2486,11.985327
2487,12.069112
2488,12.054602
2489,11.923967
2490,11.916282
2491,11.38761
2492,12.085586
2493,11.870013
2494,11.923845
2495,11.265928
2496,12.409167
2497,11.8884115
2498,11.548137
2499,11.331931
2500,11.782593
2501,11.869564
2502,11.94803
2503,11.481742
2504,12.08152
2505,12.3341875
2506,12.414817
2507,12.6252575
2508,12.427226
2509,12.279314
2510,12.293923
2511,12.046539
2512,12.283118
2513,12.292061
2514,12.461157
2515,11.953991
2516,12.067874
2517,11.847197
2518,11.977892
2519,12.288089
2520,12.271638
2521,12.107307
2522,12.317193
2523,11.652273
2524,11.818329
2525,11.95891
2526,11.791566
2527,11.577218
2528,11.779658
2529,11.681005
2530,11.756223
2531,12.457521
2532,12.345011
2533,12.189717
2534,12.295714
2535,12.672879
2536,12.418085
2537,12.354541
2538,12.097501
2539,12.169389
2540,12.080763
2541,12.106226
2542,12.025073
2543,11.654866
2544,11.696521
2545,11.7694845
2546,11.693977
2547,11.8198395
2548,11.896025
2549,11.999809
2550,13.103458
2551,11.849038
2552,11.73961
2553,11.309651
2554,11.542084
2555,11.706037
2556,11.495142
2557,11.544068
2558,12.033241
2559,11.85146
2560,11.920071
2561,11.757954
2562,11.848563
2563,11.887628
2564,12.290297
2565,11.896925
2566,11.949399
2567,11.897636
2568,12.155135
2569,12.25197
2570,11.645531
2571,12.164247
2572,11.868204
2573,12.300789
2574,12.61155
2575,11.8219
2576,11.709794
2577,11.934922
2578,11.315712
2579,11.171811
2580,11.671963
2581,11.694697
2582,11.616666
2583,12.615555
2584,12.041924
2585,12.069044
2586,12.274558
2587,12.23604
2588,11.8856535
2589,11.933549
2590,12.272987
2591,12.346703
2592,12.263984
2593,12.400737
2594,12.117057
2595,12.217083
2596,12.684325
2597,12.074623
2598,12.575011
2599,12.637396
2600,11.865152
2601,11.847024
2602,11.293219
2603,11.472007
2604,11.320977
2605,11.2280855
2606,11.906827
2607,12.211275
2608,12.215356
2609,12.053805
2610,11.626517
2611,11.697672
2612,11.953209
2613,11.795004
2614,11.838338
2615,12.013357
2616,11.908653
2617,12.057817
2618,12.113525
2619,12.126213
2620,12.165748
2621,12.111142
2622,12.149727
2623,12.382804
2624,12.711109
2625,12.628896
2626,12.085455
2627,11.987175
2628,12.986193
2629,13.003
2630,12.732618
2631,13.104721
2632,12.854742
2633,12.6578455
2634,12.903659
2635,11.961497
2636,12.1006565
2637,12.106472
2638,12.48477
2639,12.197259
2640,11.983472
2641,11.596917
2642,12.20527
2643,11.50046
2644,11.712009
2645,11.535441
2646,11.431769
2647,11.552542
2648,11.86207
2649,11.9691
2650,11.866992
2651,11.859487
2652,12.886334
2653,12.409231
2654,12.340205
2655,12.906114
2656,12.645624
2657,12.821125
2658,12.585977
2659,12.602239
2660,12.814905
2661,12.698113
2662,12.754272
2663,12.568725
2664,12.5499735
2665,12.716339
2666,12.554073
2667,11.961656
2668,12.086932
2669,12.136305
2670,12.514637
2671,12.145185
2672,12.196537
2673,12.276631
2674,12.247865
2675,11.979062
2676,12.13705
2677,12.192683
2678,12.453651
2679,12.510891
2680,12.581131
2681,12.871168
2682,12.769907
2683,12.941574
2684,12.627117
2685,12.675929
2686,12.435894
2687,12.658268
2688,12.271776
2689,12.198909
2690,12.957333
2691,12.194738
2692,11.683714
2693,12.173323
2694,11.727925
2695,12.190048
2696,12.121892
2697,12.186097
2698,12.176247
2699,12.020698
2700,11.924977
2701,11.918714
2702,11.642502
2703,11.673739
2704,11.8848505
2705,11.637744
2706,11.662472
2707,11.746789
2708,11.807782
2709,11.562436
2710,11.761258
2711,12.436814
2712,12.859167
2713,12.055942
2714,11.914815
2715,12.085467
2716,11.771498
2717,12.085457
2718,12.331174
2719,11.9873495
2720,12.112065
2721,11.822723
2722,12.037732
2723,11.832509
2724,11.770911
2725,11.8105135
2726,11.9077015
2727,12.033063
2728,12.09244
2729,11.955485
2730,11.960399
2731,11.763557
2732,11.827592
2733,11.969645
2734,11.849645
2735,11.869824
2736,11.818448
2737,11.74628
2738,11.816977
2739,12.005975
2740,11.886471
2741,11.86529
2742,11.929081
2743,11.967405
2744,12.020522
2745,11.850211
2746,11.810753
2747,11.858811
2748,11.773813
2749,11.771227
2750,11.799872
2751,11.860859
2752,12.202233
2753,11.96384
2754,12.251283
2755,11.889469
2756,11.511628
2757,11.11295
2758,11.394398
2759,12.050212
2760,11.695408
2761,11.935107
2762,11.905327
2763,12.167196
2764,11.85049
2765,12.605537
2766,11.819554
2767,11.417954
2768,11.86001
2769,11.827592
2770,11.9071
2771,11.603656
2772,11.603206
2773,11.95374
2774,11.845846
2775,11.735427
2776,11.852079
2777,11.942664
2778,11.493792
2779,11.753956
2780,11.5823145
2781,11.500426
2782,11.436566
2783,11.573036
2784,11.739754
2785,11.802942
2786,11.184544
2787,11.731156
2788,11.206503
2789,12.029121
2790,11.520854
2791,11.669406
2792,11.162654
2793,12.117201
2794,11.597656
2795,11.715129
2796,11.471601
2797,12.1831
2798,11.686356
2799,11.748394
2800,11.22641
2801,11.617582
2802,11.818901
2803,12.022111
2804,11.839103
2805,11.502706
2806,11.25698
2807,12.037321
2808,11.914265
2809,11.854237
2810,11.784457
2811,11.966394
2812,11.952152
2813,11.910385
2814,11.960848
2815,11.533529
2816,12.417346
2817,11.9257345
2818,11.859317
2819,11.921692
2820,11.842282
2821,11.614206
2822,12.242781
2823,12.616307
2824,12.16182
2825,11.900675
2826,11.781812
2827,11.779856
2828,12.221297
2829,12.289188
2830,12.299136
2831,12.034842
2832,12.495327
2833,12.576958
2834,12.2138605
2835,12.2480955
2836,12.1994915
2837,11.88197
2838,11.863932
2839,12.042289
2840,12.207163
2841,12.257948
2842,12.336316
2843,11.939903
2844,12.018337
2845,11.753788
2846,12.31708
2847,12.23658
2848,12.32002
2849,12.218716
2850,12.564408
2851,12.321312
2852,12.310581
2853,12.364812
2854,11.858201
2855,12.185658
2856,12.226367
2857,12.144818
2858,12.240006
2859,11.712424
2860,11.759316
2861,11.665949
2862,12.187837
2863,11.694654
2864,12.32714
2865,11.863817
2866,11.810244
2867,11.518991
2868,11.538972
2869,11.76519
2870,11.652174
2871,11.416146
2872,10.857533
2873,11.487927
2874,11.908374
2875,11.663217
2876,11.9969225
2877,11.946917
2878,12.048735
2879,11.92642
2880,11.550865
2881,11.820184
2882,12.023989
2883,12.187493
2884,12.203508
2885,12.190097
2886,12.370301
2887,11.407148
2888,11.838042
2889,10.955943
2890,11.319267
2891,11.778073
2892,10.981503
2893,11.3934355
2894,11.123218
2895,12.603779
2896,12.533905
2897,12.245896
2898,11.858396
2899,12.2471895
2900,12.019606
2901,12.1788845
2902,12.146133
2903,12.787822
2904,12.79678
2905,11.395092
2906,12.190067
2907,11.65491
2908,11.861903
2909,11.894055
2910,11.33574
2911,11.298989
2912,11.911036
2913,11.345473
2914,11.211584
2915,11.286757
2916,11.332204
2917,12.02444
2918,11.648765
2919,12.270358
